time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-12-29 8:20:59.1530,-0.028,-0.402,-0.885,0.36,-0.04,-0.24,-0.21,-0.04,0.18
2022-12-29 8:20:59.1630,-0.033,-0.4,-0.877,0.38,-0.07,-0.35,-0.15,0.09,0.17
2022-12-29 8:20:59.1730,-0.03,-0.397,-0.893,0.43,-0.07,-0.3,-0.08,0.2,0.15
2022-12-29 8:20:59.1830,-0.01,-0.387,-0.924,0.29,-0.14,-0.01,-0.03,0.24,0.11
2022-12-29 8:20:59.1930,0.001,-0.382,-0.93,0.15,-0.22,0.18,0.03,0.25,0.09
2022-12-29 8:20:59.2030,0.004,-0.379,-0.908,0.13,-0.27,0.03,0.1,0.3,0.07
2022-12-29 8:20:59.2130,0.016,-0.382,-0.883,0.09,-0.28,-0.2,0.2,0.33,0.02
2022-12-29 8:20:59.2230,0.01,-0.379,-0.863,0.06,-0.28,-0.43,0.28,0.41,-0.01
2022-12-29 8:20:59.2320,0.005,-0.377,-0.871,0.22,-0.36,-0.45,0.32,0.51,-0.04
2022-12-29 8:20:59.2430,0.011,-0.384,-0.896,0.23,-0.35,-0.22,0.32,0.55,-0.04
2022-12-29 8:20:59.2520,0.024,-0.398,-0.906,0.18,-0.26,-0.03,0.31,0.52,-0.04
2022-12-29 8:20:59.2630,0.028,-0.415,-0.898,0.12,-0.12,-0.05,0.31,0.5,-0.03
2022-12-29 8:20:59.2720,0.022,-0.425,-0.886,0.22,-0.02,-0.14,0.3,0.53,-0.0
2022-12-29 8:20:59.2820,0.034,-0.424,-0.884,0.24,-0.02,-0.22,0.31,0.55,0.0
2022-12-29 8:20:59.2920,0.059,-0.42,-0.91,0.05,-0.09,-0.03,0.33,0.51,-0.03
2022-12-29 8:20:59.3020,0.059,-0.419,-0.94,-0.01,-0.13,0.3,0.34,0.44,-0.07
2022-12-29 8:20:59.3120,0.046,-0.416,-0.953,0.14,-0.19,0.52,0.33,0.39,-0.09
2022-12-29 8:20:59.3220,0.045,-0.421,-0.938,0.24,-0.21,0.49,0.32,0.36,-0.1
2022-12-29 8:20:59.3320,0.056,-0.435,-0.913,0.21,-0.11,0.26,0.33,0.36,-0.1
2022-12-29 8:20:59.3420,0.073,-0.445,-0.903,0.08,-0.02,0.11,0.33,0.33,-0.1
2022-12-29 8:20:59.3520,0.084,-0.448,-0.889,0.0,0.02,0.04,0.37,0.16,-0.12
2022-12-29 8:20:59.3620,0.109,-0.435,-0.873,-0.22,-0.11,-0.14,0.41,0.04,-0.14
2022-12-29 8:20:59.3720,0.113,-0.432,-0.885,-0.3,-0.22,-0.11,0.36,0.09,-0.17
2022-12-29 8:20:59.3820,0.128,-0.435,-0.906,-0.4,-0.23,0.13,0.27,0.09,-0.19
2022-12-29 8:20:59.3920,0.132,-0.443,-0.914,-0.48,-0.18,0.26,0.17,0.03,-0.17
2022-12-29 8:20:59.4020,0.119,-0.455,-0.919,-0.41,-0.08,0.32,0.04,-0.03,-0.1
2022-12-29 8:20:59.4120,0.116,-0.466,-0.904,-0.32,0.05,0.26,-0.06,-0.13,-0.05
2022-12-29 8:20:59.4220,0.11,-0.466,-0.89,-0.34,0.09,0.06,-0.13,-0.22,-0.01
2022-12-29 8:20:59.4320,0.097,-0.462,-0.891,-0.21,0.09,0.02,-0.19,-0.28,0.02
2022-12-29 8:20:59.4420,0.095,-0.455,-0.894,-0.2,0.03,0.05,-0.22,-0.32,0.03
2022-12-29 8:20:59.4520,0.077,-0.46,-0.892,-0.12,0.06,0.04,-0.24,-0.36,0.01
2022-12-29 8:20:59.4620,0.059,-0.454,-0.885,0.06,0.09,-0.05,-0.24,-0.31,0.0
2022-12-29 8:20:59.4710,0.052,-0.445,-0.892,0.14,-0.01,-0.05,-0.2,-0.25,-0.0
2022-12-29 8:20:59.4830,0.059,-0.448,-0.902,0.09,0.01,0.06,-0.14,-0.22,-0.01
2022-12-29 8:20:59.4920,0.059,-0.447,-0.902,0.04,0.04,0.09,-0.08,-0.21,-0.01
2022-12-29 8:20:59.5020,0.059,-0.439,-0.894,0.03,-0.03,0.03,-0.01,-0.2,-0.0
2022-12-29 8:20:59.5110,0.054,-0.429,-0.888,0.04,-0.12,-0.05,0.04,-0.18,0.02
2022-12-29 8:20:59.5210,0.051,-0.429,-0.891,0.07,-0.17,-0.05,0.06,-0.2,0.02
2022-12-29 8:20:59.5320,0.053,-0.433,-0.893,0.05,-0.14,-0.02,0.04,-0.21,0.02
2022-12-29 8:20:59.5420,0.056,-0.434,-0.9,-0.01,-0.12,0.04,0.01,-0.24,0.03
2022-12-29 8:20:59.5510,0.05,-0.438,-0.892,-0.01,-0.1,0.03,-0.02,-0.26,0.05
2022-12-29 8:20:59.5610,0.043,-0.441,-0.88,0.05,-0.06,-0.11,-0.04,-0.27,0.05
2022-12-29 8:20:59.5710,0.04,-0.442,-0.881,0.06,-0.03,-0.16,-0.06,-0.26,0.05
2022-12-29 8:20:59.5820,0.042,-0.444,-0.892,0.03,-0.01,-0.07,-0.08,-0.25,0.04
2022-12-29 8:20:59.5910,0.039,-0.445,-0.884,0.01,0.01,-0.06,-0.08,-0.24,0.04
2022-12-29 8:20:59.6010,0.033,-0.441,-0.867,0.05,0.0,-0.24,-0.07,-0.2,0.03
2022-12-29 8:20:59.6110,0.036,-0.433,-0.865,0.05,-0.06,-0.31,-0.05,-0.13,0.0
2022-12-29 8:20:59.6210,0.04,-0.423,-0.872,0.0,-0.16,-0.27,-0.03,-0.06,-0.03
2022-12-29 8:20:59.6310,0.046,-0.423,-0.879,-0.05,-0.2,-0.2,-0.01,-0.02,-0.05
2022-12-29 8:20:59.6410,0.037,-0.432,-0.904,-0.03,-0.12,-0.03,0.01,-0.06,-0.04
2022-12-29 8:20:59.6510,0.064,-0.423,-0.873,-0.1,-0.14,-0.05,0.04,-0.02,-0.04
2022-12-29 8:20:59.6610,0.074,-0.424,-0.862,-0.37,-0.21,-0.38,0.07,0.02,-0.03
2022-12-29 8:20:59.6710,0.058,-0.43,-0.889,-0.24,-0.14,-0.16,0.08,0.03,-0.03
2022-12-29 8:20:59.6810,0.05,-0.426,-0.896,-0.13,-0.17,0.0,0.08,0.02,-0.04
2022-12-29 8:20:59.6910,0.037,-0.431,-0.891,-0.03,-0.16,-0.02,0.05,0.05,-0.04
2022-12-29 8:20:59.7010,0.031,-0.442,-0.893,0.08,-0.08,-0.05,0.05,0.1,-0.04
2022-12-29 8:20:59.7110,0.021,-0.452,-0.904,0.15,0.04,0.05,0.07,0.1,-0.04
2022-12-29 8:20:59.7210,0.02,-0.452,-0.899,0.25,0.06,0.07,0.11,0.11,-0.04
2022-12-29 8:20:59.7300,0.033,-0.457,-0.905,0.16,0.07,0.06,0.12,0.07,-0.01
2022-12-29 8:20:59.7410,0.034,-0.46,-0.913,0.08,0.12,0.18,0.11,0.01,0.02
2022-12-29 8:20:59.7500,0.039,-0.447,-0.9,0.12,0.04,0.12,0.08,0.01,0.05
2022-12-29 8:20:59.7600,0.053,-0.437,-0.896,-0.06,-0.11,0.02,0.06,-0.07,0.06
2022-12-29 8:20:59.7700,0.051,-0.444,-0.882,-0.1,-0.09,-0.03,0.04,-0.1,0.05
2022-12-29 8:20:59.7800,0.042,-0.438,-0.861,-0.04,-0.07,-0.25,0.01,-0.07,0.04
2022-12-29 8:20:59.7910,0.031,-0.417,-0.85,0.05,-0.24,-0.38,-0.02,-0.04,0.02
2022-12-29 8:20:59.8000,0.016,-0.414,-0.852,0.2,-0.36,-0.44,-0.02,-0.01,-0.0
2022-12-29 8:20:59.8100,0.02,-0.428,-0.871,0.24,-0.27,-0.28,-0.02,0.01,-0.02
2022-12-29 8:20:59.8200,0.027,-0.442,-0.877,0.16,-0.12,-0.16,-0.03,0.04,-0.02
2022-12-29 8:20:59.8300,0.029,-0.457,-0.88,0.14,0.02,-0.15,-0.02,0.07,-0.01
2022-12-29 8:20:59.8400,0.033,-0.465,-0.885,0.12,0.15,-0.1,0.01,0.1,-0.0
2022-12-29 8:20:59.8500,0.035,-0.453,-0.886,0.1,0.09,-0.06,0.05,0.1,-0.0
2022-12-29 8:20:59.8600,0.044,-0.451,-0.894,0.06,0.0,-0.04,0.09,0.13,-0.02
2022-12-29 8:20:59.8700,0.056,-0.453,-0.906,-0.05,0.04,0.1,0.1,0.12,-0.04
2022-12-29 8:20:59.8800,0.06,-0.443,-0.908,-0.12,-0.05,0.16,0.1,0.1,-0.04
2022-12-29 8:20:59.8910,0.065,-0.445,-0.914,-0.12,-0.09,0.18,0.08,0.08,-0.03
2022-12-29 8:20:59.9000,0.079,-0.458,-0.919,-0.27,0.01,0.28,0.05,0.03,-0.02
2022-12-29 8:20:59.9100,0.072,-0.462,-0.905,-0.29,0.08,0.2,0.05,-0.0,0.01
2022-12-29 8:20:59.9200,0.056,-0.461,-0.89,-0.13,0.09,0.04,0.05,-0.04,0.04
2022-12-29 8:20:59.9300,0.048,-0.449,-0.883,-0.04,0.01,-0.06,0.04,-0.06,0.06
2022-12-29 8:20:59.9410,0.041,-0.44,-0.884,0.04,-0.12,-0.08,0.01,-0.05,0.05
2022-12-29 8:20:59.9500,0.049,-0.438,-0.877,0.0,-0.15,-0.1,-0.0,-0.04,0.03
2022-12-29 8:20:59.9600,0.051,-0.445,-0.879,-0.05,-0.13,-0.15,-0.01,-0.04,0.02
2022-12-29 8:20:59.9700,0.056,-0.448,-0.879,-0.08,-0.04,-0.1,-0.01,-0.02,0.02
2022-12-29 8:20:59.9790,0.065,-0.435,-0.872,-0.16,-0.13,-0.17,0.01,0.03,0.02
2022-12-29 8:20:59.9900,0.069,-0.431,-0.87,-0.22,-0.22,-0.2,0.05,0.07,0.01
2022-12-29 8:21:00.0000,0.056,-0.433,-0.884,-0.13,-0.22,-0.11,0.1,0.1,0.0
2022-12-29 8:21:00.0100,0.072,-0.439,-0.872,-0.16,-0.19,-0.14,0.14,0.15,-0.01
2022-12-29 8:21:00.0190,0.059,-0.455,-0.907,-0.18,-0.08,0.01,0.16,0.15,-0.02
2022-12-29 8:21:00.0290,0.039,-0.451,-0.926,0.08,-0.02,0.38,0.14,0.16,-0.06
2022-12-29 8:21:00.0400,0.038,-0.435,-0.895,0.17,-0.2,0.23,0.11,0.17,-0.11
2022-12-29 8:21:00.0490,0.044,-0.445,-0.866,0.12,-0.21,-0.15,0.1,0.19,-0.14
2022-12-29 8:21:00.0590,0.023,-0.471,-0.874,0.25,0.01,-0.17,0.09,0.17,-0.12
2022-12-29 8:21:00.0690,0.029,-0.483,-0.883,0.39,0.21,-0.05,0.1,0.1,-0.1
2022-12-29 8:21:00.0790,0.064,-0.474,-0.899,0.11,0.16,0.07,0.08,0.01,-0.1
2022-12-29 8:21:00.0890,0.107,-0.467,-0.891,-0.31,0.06,0.11,0.03,-0.06,-0.11
2022-12-29 8:21:00.0990,0.11,-0.475,-0.882,-0.54,0.08,-0.01,-0.01,-0.13,-0.07
2022-12-29 8:21:00.1090,0.088,-0.484,-0.886,-0.35,0.21,-0.05,-0.07,-0.18,-0.0
2022-12-29 8:21:00.1190,0.076,-0.473,-0.916,-0.24,0.19,0.19,-0.15,-0.21,0.05
2022-12-29 8:21:00.1290,0.049,-0.452,-0.903,-0.07,0.01,0.3,-0.18,-0.24,0.09
2022-12-29 8:21:00.1390,0.033,-0.435,-0.831,0.15,-0.16,-0.33,-0.13,-0.17,0.1
2022-12-29 8:21:00.1490,0.015,-0.425,-0.837,0.25,-0.28,-0.61,-0.08,-0.09,0.08
2022-12-29 8:21:00.1590,0.005,-0.423,-0.86,0.45,-0.34,-0.35,-0.03,-0.04,0.04
2022-12-29 8:21:00.1690,0.022,-0.433,-0.872,0.34,-0.27,-0.21,0.01,-0.01,0.02
2022-12-29 8:21:00.1790,0.034,-0.445,-0.88,0.2,-0.16,-0.1,0.02,0.0,0.01
2022-12-29 8:21:00.1890,0.043,-0.453,-0.883,0.09,-0.05,-0.08,0.02,0.01,0.0
2022-12-29 8:21:00.1990,0.043,-0.446,-0.891,0.07,-0.07,-0.01,0.01,0.01,-0.01
2022-12-29 8:21:00.2090,0.045,-0.442,-0.882,0.07,-0.14,-0.01,0.01,0.01,-0.02
2022-12-29 8:21:00.2190,0.051,-0.446,-0.878,0.02,-0.13,-0.11,0.01,0.02,-0.03
2022-12-29 8:21:00.2290,0.057,-0.454,-0.884,-0.03,-0.06,-0.08,0.01,0.01,-0.04
2022-12-29 8:21:00.2380,0.064,-0.46,-0.897,-0.1,0.02,0.04,0.01,-0.01,-0.02
2022-12-29 8:21:00.2480,0.065,-0.46,-0.897,-0.16,0.03,0.1,0.0,-0.04,0.0
2022-12-29 8:21:00.2590,0.05,-0.461,-0.888,-0.07,0.04,0.02,0.0,-0.04,0.02
2022-12-29 8:21:00.2690,0.037,-0.455,-0.887,0.08,-0.02,-0.04,0.02,-0.04,0.07
2022-12-29 8:21:00.2790,0.041,-0.469,-0.891,0.11,0.05,0.03,0.04,-0.05,0.06
2022-12-29 8:21:00.2880,0.057,-0.467,-0.887,-0.04,0.13,0.0,0.05,-0.04,0.03
2022-12-29 8:21:00.2990,0.064,-0.441,-0.886,-0.15,-0.07,-0.02,0.05,-0.03,0.0
2022-12-29 8:21:00.3090,0.059,-0.437,-0.883,-0.14,-0.24,-0.05,0.04,-0.04,0.0
2022-12-29 8:21:00.3180,0.055,-0.456,-0.885,-0.08,-0.09,-0.04,0.01,-0.06,-0.0
2022-12-29 8:21:00.3280,0.055,-0.456,-0.885,-0.08,-0.01,-0.04,-0.02,-0.05,0.01
2022-12-29 8:21:00.3380,0.048,-0.46,-0.888,-0.06,0.0,-0.01,-0.05,-0.05,0.02
2022-12-29 8:21:00.3490,0.042,-0.461,-0.879,0.03,0.04,-0.05,-0.04,-0.05,0.02
2022-12-29 8:21:00.3580,0.043,-0.458,-0.874,0.03,0.02,-0.14,-0.02,-0.02,0.01
2022-12-29 8:21:00.3680,0.04,-0.452,-0.878,0.04,-0.02,-0.14,-0.0,0.01,0.0
2022-12-29 8:21:00.3780,0.046,-0.441,-0.889,0.04,-0.12,-0.03,0.01,0.03,-0.02
2022-12-29 8:21:00.3880,0.056,-0.436,-0.883,-0.06,-0.21,-0.02,0.04,0.0,-0.02
2022-12-29 8:21:00.3980,0.083,-0.442,-0.87,-0.26,-0.19,-0.14,0.07,-0.03,-0.03
2022-12-29 8:21:00.4080,0.052,-0.463,-0.886,-0.24,-0.02,-0.12,0.03,-0.0,-0.0
2022-12-29 8:21:00.4180,0.032,-0.451,-0.898,0.13,0.0,0.1,-0.03,-0.03,0.02
2022-12-29 8:21:00.4280,0.034,-0.442,-0.88,0.09,-0.16,-0.02,-0.04,-0.05,0.02
2022-12-29 8:21:00.4380,0.034,-0.45,-0.877,0.13,-0.11,-0.12,-0.03,-0.04,0.01
2022-12-29 8:21:00.4490,0.04,-0.46,-0.876,0.06,-0.02,-0.13,-0.02,-0.02,0.01
2022-12-29 8:21:00.4580,0.048,-0.465,-0.884,0.02,0.07,-0.09,-0.01,-0.03,0.0
2022-12-29 8:21:00.4680,0.066,-0.47,-0.894,-0.16,0.11,0.03,-0.0,-0.05,-0.01
2022-12-29 8:21:00.4780,0.071,-0.471,-0.888,-0.26,0.15,0.03,-0.01,-0.05,-0.03
2022-12-29 8:21:00.4880,0.07,-0.46,-0.879,-0.26,0.08,-0.08,-0.01,-0.06,-0.05
2022-12-29 8:21:00.4980,0.052,-0.435,-0.881,-0.22,-0.06,-0.11,-0.03,-0.01,-0.03
2022-12-29 8:21:00.5080,0.007,-0.408,-0.9,0.28,-0.5,0.05,-0.07,-0.01,-0.01
2022-12-29 8:21:00.5180,0.025,-0.463,-0.89,0.29,-0.11,0.07,-0.06,0.02,-0.05
2022-12-29 8:21:00.5280,0.038,-0.454,-0.867,0.08,0.11,-0.15,-0.03,0.09,-0.06
2022-12-29 8:21:00.5380,0.031,-0.423,-0.865,0.14,-0.24,-0.27,0.03,0.09,-0.03
2022-12-29 8:21:00.5470,0.046,-0.436,-0.877,0.07,-0.28,-0.16,0.08,0.05,-0.03
2022-12-29 8:21:00.5570,0.066,-0.448,-0.882,-0.09,-0.08,-0.09,0.06,0.02,-0.04
2022-12-29 8:21:00.5670,0.082,-0.442,-0.905,-0.31,-0.13,0.05,-0.01,-0.05,-0.03
2022-12-29 8:21:00.5770,0.068,-0.457,-0.913,-0.26,-0.06,0.26,-0.07,-0.13,0.0
2022-12-29 8:21:00.5880,0.058,-0.462,-0.883,-0.18,0.09,0.05,-0.12,-0.1,0.01
2022-12-29 8:21:00.5970,0.023,-0.451,-0.869,0.08,0.0,-0.2,-0.13,-0.07,0.02
2022-12-29 8:21:00.6070,0.015,-0.445,-0.878,0.3,-0.04,-0.17,-0.1,-0.04,0.02
2022-12-29 8:21:00.6170,0.032,-0.439,-0.893,0.17,-0.13,-0.05,-0.04,-0.02,0.02
2022-12-29 8:21:00.6280,0.043,-0.448,-0.888,0.05,-0.08,0.02,0.04,-0.03,0.02
2022-12-29 8:21:00.6380,0.053,-0.458,-0.877,-0.07,0.02,-0.13,0.07,-0.0,0.01
2022-12-29 8:21:00.6470,0.046,-0.453,-0.894,-0.06,0.04,-0.04,0.05,-0.0,0.02
2022-12-29 8:21:00.6570,0.042,-0.448,-0.893,0.0,-0.06,0.06,0.02,-0.03,0.02
2022-12-29 8:21:00.6670,0.051,-0.44,-0.883,-0.02,-0.06,-0.05,0.0,-0.03,0.01
2022-12-29 8:21:00.6770,0.035,-0.428,-0.877,-0.03,-0.28,-0.12,-0.01,-0.05,0.02
2022-12-29 8:21:00.6870,0.026,-0.456,-0.871,0.18,-0.04,-0.18,-0.01,-0.02,0.02
2022-12-29 8:21:00.6970,0.046,-0.455,-0.878,0.04,0.01,-0.18,-0.02,-0.02,-0.01
2022-12-29 8:21:00.7080,0.045,-0.451,-0.887,-0.09,0.04,-0.08,-0.02,-0.01,0.0
2022-12-29 8:21:00.7170,0.044,-0.431,-0.909,0.02,-0.18,0.09,-0.02,-0.03,0.0
2022-12-29 8:21:00.7270,0.027,-0.456,-0.901,0.02,-0.08,0.16,-0.03,-0.0,-0.0
2022-12-29 8:21:00.7370,0.019,-0.461,-0.892,0.26,0.11,0.01,-0.03,0.02,0.0
2022-12-29 8:21:00.7470,0.037,-0.456,-0.889,0.09,0.04,-0.01,-0.0,0.02,0.0
2022-12-29 8:21:00.7570,0.05,-0.449,-0.892,-0.01,0.01,-0.02,0.02,0.05,-0.01
2022-12-29 8:21:00.7670,0.042,-0.454,-0.895,-0.06,-0.05,0.03,0.03,0.04,-0.0
2022-12-29 8:21:00.7770,0.05,-0.473,-0.887,0.05,0.15,0.0,0.04,0.04,-0.02
2022-12-29 8:21:00.7870,0.074,-0.469,-0.876,-0.26,0.19,-0.12,0.04,0.06,-0.04
2022-12-29 8:21:00.7970,0.059,-0.447,-0.88,-0.22,0.07,-0.14,0.03,0.07,-0.02
2022-12-29 8:21:00.8070,0.033,-0.424,-0.89,0.04,-0.28,-0.03,0.01,0.07,0.01
2022-12-29 8:21:00.8170,0.026,-0.45,-0.87,0.19,-0.13,-0.1,-0.0,0.13,-0.0
2022-12-29 8:21:00.8260,0.035,-0.446,-0.847,0.17,0.01,-0.39,0.01,0.2,-0.03
2022-12-29 8:21:00.8360,0.05,-0.413,-0.867,0.06,-0.3,-0.35,0.03,0.25,-0.04
2022-12-29 8:21:00.8460,0.062,-0.431,-0.882,-0.06,-0.34,-0.09,0.06,0.19,-0.04
2022-12-29 8:21:00.8560,0.076,-0.45,-0.868,-0.17,-0.08,-0.16,0.09,0.13,-0.02
2022-12-29 8:21:00.8670,0.087,-0.443,-0.876,-0.27,-0.08,-0.19,0.08,0.08,-0.01
2022-12-29 8:21:00.8760,0.1,-0.44,-0.897,-0.41,-0.17,0.01,0.02,0.0,-0.0
2022-12-29 8:21:00.8860,0.086,-0.457,-0.915,-0.4,-0.06,0.18,-0.07,-0.01,0.02
2022-12-29 8:21:00.8960,0.057,-0.472,-0.924,-0.12,0.15,0.34,-0.12,-0.05,0.06
2022-12-29 8:21:00.9060,0.043,-0.47,-0.902,0.05,0.19,0.21,-0.1,-0.08,0.1
2022-12-29 8:21:00.9160,0.049,-0.475,-0.886,0.04,0.2,-0.02,-0.06,-0.07,0.1
2022-12-29 8:21:00.9260,0.031,-0.469,-0.888,0.1,0.21,-0.04,-0.0,-0.04,0.13
2022-12-29 8:21:00.9360,0.011,-0.44,-0.876,0.32,0.0,-0.08,0.04,-0.0,0.14
2022-12-29 8:21:00.9460,-0.005,-0.406,-0.858,0.48,-0.36,-0.27,0.06,0.05,0.09
2022-12-29 8:21:00.9560,-0.004,-0.399,-0.861,0.58,-0.54,-0.32,0.07,0.09,0.02
2022-12-29 8:21:00.9660,0.023,-0.407,-0.878,0.39,-0.49,-0.18,0.05,0.11,-0.03
2022-12-29 8:21:00.9760,0.047,-0.423,-0.88,0.12,-0.38,-0.08,0.03,0.12,-0.06
2022-12-29 8:21:00.9860,0.052,-0.446,-0.882,0.03,-0.16,-0.1,0.02,0.13,-0.06
2022-12-29 8:21:00.9960,0.059,-0.465,-0.889,0.0,0.04,-0.03,0.01,0.1,-0.03
2022-12-29 8:21:01.0060,0.066,-0.475,-0.898,-0.08,0.17,0.04,0.01,0.06,-0.0
2022-12-29 8:21:01.0160,0.066,-0.479,-0.907,-0.1,0.22,0.15,0.0,0.05,0.03
2022-12-29 8:21:01.0260,0.076,-0.478,-0.9,-0.12,0.23,0.15,0.03,0.03,0.04
2022-12-29 8:21:01.0360,0.102,-0.477,-0.88,-0.37,0.22,-0.01,0.05,0.05,-0.01
2022-12-29 8:21:01.0450,0.086,-0.461,-0.875,-0.4,0.15,-0.16,0.05,0.14,-0.02
2022-12-29 8:21:01.0560,0.079,-0.433,-0.879,-0.16,-0.13,-0.07,0.06,0.11,-0.05
2022-12-29 8:21:01.0660,0.092,-0.422,-0.876,-0.29,-0.33,-0.14,0.08,0.06,-0.09
2022-12-29 8:21:01.0750,0.098,-0.43,-0.883,-0.34,-0.3,-0.06,0.05,0.04,-0.12
2022-12-29 8:21:01.0860,0.104,-0.439,-0.886,-0.4,-0.21,-0.04,-0.0,-0.01,-0.12
2022-12-29 8:21:01.0960,0.096,-0.447,-0.887,-0.4,-0.11,-0.02,-0.06,-0.06,-0.08
2022-12-29 8:21:01.1050,0.077,-0.453,-0.886,-0.22,-0.05,-0.01,-0.11,-0.14,-0.03
2022-12-29 8:21:01.1160,0.069,-0.459,-0.886,-0.14,0.03,-0.05,-0.16,-0.17,0.0
2022-12-29 8:21:01.1250,0.048,-0.463,-0.903,0.06,0.09,0.05,-0.2,-0.21,0.05
2022-12-29 8:21:01.1350,0.061,-0.457,-0.91,0.0,0.09,0.19,-0.22,-0.2,0.05
2022-12-29 8:21:01.1450,0.042,-0.453,-0.902,0.02,0.05,0.11,-0.21,-0.17,0.05
2022-12-29 8:21:01.1550,0.018,-0.454,-0.892,0.28,0.06,0.03,-0.17,-0.12,0.04
2022-12-29 8:21:01.1660,0.008,-0.451,-0.891,0.42,0.07,-0.04,-0.12,-0.05,0.04
2022-12-29 8:21:01.1750,0.007,-0.433,-0.89,0.45,-0.05,-0.04,-0.05,0.03,0.01
2022-12-29 8:21:01.1850,0.013,-0.426,-0.883,0.42,-0.19,-0.08,0.02,0.1,-0.02
2022-12-29 8:21:01.1950,0.017,-0.425,-0.88,0.39,-0.19,-0.13,0.09,0.19,-0.04
2022-12-29 8:21:01.2040,0.029,-0.417,-0.88,0.35,-0.26,-0.13,0.14,0.25,-0.07
2022-12-29 8:21:01.2150,0.042,-0.416,-0.877,0.22,-0.34,-0.14,0.18,0.27,-0.1
2022-12-29 8:21:01.2250,0.063,-0.419,-0.871,0.1,-0.29,-0.19,0.23,0.18,-0.1
2022-12-29 8:21:01.2350,0.096,-0.413,-0.876,-0.18,-0.38,-0.14,0.22,0.13,-0.08
2022-12-29 8:21:01.2450,0.107,-0.441,-0.871,-0.42,-0.28,-0.18,0.17,0.11,-0.03
2022-12-29 8:21:01.2550,0.085,-0.474,-0.886,-0.27,0.1,-0.07,0.08,0.06,0.01
2022-12-29 8:21:01.2660,0.071,-0.475,-0.888,-0.08,0.21,-0.01,-0.02,0.04,0.03
2022-12-29 8:21:01.2750,0.074,-0.473,-0.888,-0.05,0.19,0.0,-0.08,-0.01,0.04
2022-12-29 8:21:01.2850,0.079,-0.466,-0.885,-0.13,0.16,-0.04,-0.08,-0.05,0.05
2022-12-29 8:21:01.2950,0.077,-0.459,-0.885,-0.13,0.08,-0.05,-0.06,-0.07,0.06
2022-12-29 8:21:01.3040,0.073,-0.461,-0.893,-0.1,0.07,-0.02,-0.04,-0.05,0.05
2022-12-29 8:21:01.3160,0.069,-0.46,-0.908,-0.08,0.1,0.11,-0.02,-0.04,0.04
2022-12-29 8:21:01.3240,0.064,-0.445,-0.916,-0.03,-0.01,0.25,0.0,-0.05,0.02
2022-12-29 8:21:01.3350,0.066,-0.436,-0.903,-0.02,-0.14,0.19,0.02,-0.06,0.01
2022-12-29 8:21:01.3450,0.072,-0.442,-0.893,-0.08,-0.14,0.05,0.05,-0.07,0.01
2022-12-29 8:21:01.3550,0.077,-0.444,-0.888,-0.14,-0.08,-0.01,0.08,-0.08,0.01
2022-12-29 8:21:01.3650,0.063,-0.44,-0.878,-0.1,-0.12,-0.07,0.09,-0.08,0.02
2022-12-29 8:21:01.3740,0.046,-0.443,-0.875,0.1,-0.13,-0.15,0.08,-0.06,0.03
2022-12-29 8:21:01.3840,0.048,-0.444,-0.883,0.14,-0.1,-0.08,0.06,-0.05,0.02
2022-12-29 8:21:01.3940,0.048,-0.438,-0.876,0.09,-0.15,-0.09,0.05,-0.04,0.0
2022-12-29 8:21:01.4040,0.04,-0.447,-0.878,0.18,-0.14,-0.13,0.04,-0.03,0.0
2022-12-29 8:21:01.4140,0.051,-0.458,-0.881,0.12,0.0,-0.07,0.05,-0.01,-0.0
2022-12-29 8:21:01.4240,0.058,-0.452,-0.875,0.02,-0.01,-0.11,0.06,0.01,-0.01
2022-12-29 8:21:01.4340,0.061,-0.452,-0.871,0.0,-0.07,-0.16,0.08,0.03,-0.02
2022-12-29 8:21:01.4440,0.073,-0.462,-0.881,-0.07,0.01,-0.12,0.07,0.03,-0.04
2022-12-29 8:21:01.4540,0.089,-0.466,-0.889,-0.25,0.07,0.01,0.05,0.02,-0.04
2022-12-29 8:21:01.4640,0.081,-0.458,-0.883,-0.25,0.04,-0.02,0.01,0.03,-0.03
2022-12-29 8:21:01.4740,0.068,-0.446,-0.883,-0.12,-0.06,-0.05,-0.01,0.0,-0.02
2022-12-29 8:21:01.4840,0.046,-0.419,-0.882,0.06,-0.3,-0.05,-0.01,-0.05,0.02
2022-12-29 8:21:01.4940,0.039,-0.436,-0.892,0.2,-0.32,-0.01,-0.03,-0.04,0.02
2022-12-29 8:21:01.5050,0.033,-0.463,-0.903,0.24,-0.01,0.12,-0.07,-0.0,0.01
2022-12-29 8:21:01.5140,0.039,-0.463,-0.912,0.24,0.07,0.2,-0.1,0.04,0.01
2022-12-29 8:21:01.5240,0.055,-0.459,-0.917,0.12,0.06,0.27,-0.08,0.06,0.02
2022-12-29 8:21:01.5340,0.071,-0.457,-0.91,-0.04,0.01,0.24,-0.02,0.04,0.02
2022-12-29 8:21:01.5440,0.08,-0.45,-0.882,-0.16,0.0,0.07,0.08,0.03,-0.0
2022-12-29 8:21:01.5540,0.088,-0.42,-0.844,-0.21,-0.25,-0.31,0.17,0.03,-0.03
2022-12-29 8:21:01.5640,0.092,-0.403,-0.835,-0.3,-0.52,-0.53,0.21,0.07,-0.08
2022-12-29 8:21:01.5740,0.07,-0.418,-0.854,-0.18,-0.51,-0.4,0.17,0.08,-0.11
